Company Numebr,CurrentRatio,QuickRatio,CashRatio,WorkingCapital,InterestCoverageRatio,CurrentLiabilityCoverage,CurrentLiabilityCoverage,AssetLiabilityRatio,LiabilityToTangibleAsset,LiabilityToTangibleAsset,LiabilityToTangibleAsset,LiabilityToTangibleAsset,LiabilityToTangibleAsset,ROA,NetProfitToCurrentAssetA,NetProfitToFixedAssetA,ROEA,EBIT,EBTAT,EBITToAsset,ReturnOnInvestedCapital,ReturnOnLongTermInvested,OperatingMarginRatio,OperatingCostRatio,OperatingProfiToRevenue,OperatingNetProfiToRevenue,GrossCostRatio,ManagementExpenseRate,FinancialExpenseRate,PeriodExpenseRate,ProfitToCost,ImpairmentLossToRevenue,EBITDAToRevenue,EBITToRevenue,ROEParentA,OperatingIncomeCashRatioA,OperatingIncomeCashRatioB,EquityAppreciationRatioA,EquityGrowthRatioA,FixedAssetsGrowthA,AssetsGrowthA,ReceivablesToIncome,ReceivableTurnoverA,InventoryTurnoverA,CurrentAssetToIncome,CurrentAssetTurnoverA,FixedAssetToIncome,FixedAssetTurnoverA,NoncurrentAssetTurnoverA,CapitalIntensity,AssetTurnoverA,EequityTurnoverA,labels
4205,5.475918,5.292946,3.12948,53479003.13,-28.029102,0.693515,-118.23835,0.179275,0.179907,1.218436,0.218436,0,0,0.027742,0.02933,3.14069,0.035083,1964300.19,1852879.103,0.029473,0.033802,0.041428,0.473533,0.526467,0.031907,0.040391,0.998746,0.373534,-0.001475,0.4704,0.042954,-0.005098,0.063994,0.041345,0.035083,1.18367,0.174409,1.363013,0.363013,-0.204446,0.165579,0.302772,3.302814,0.046015,1.270616,1.377116,0.726155,0.012861,77.757294,38.949949,1.40279,0.712865,0
4206,1.611861,0.929503,0.063852,69106356.08,-42.49958,-0.026074,15.533109,0.555057,0.557879,2.247478,1.247478,0.0022,0.002894,0.037248,0.042748,0.465773,0.085803,8057400.94,7603327.165,0.039527,0.051441,0.090373,0.206595,0.793405,0.043891,0.046085,0.961015,0.084731,-0.001123,0.159673,0.051241,0.003213,0.062335,0.047714,0.085803,1.008928,-0.017439,1.039934,0.039934,-0.034665,0.073122,0.041172,24.288235,0.456385,23.415787,1.078069,0.927585,0.098943,10.106859,7.748991,1.207118,0.82842,0
4207,1.493299,1.140541,0.259348,1612337.15,6.626823,0.191446,3.767688,0.245222,0.314966,1.324892,0.324892,0,0,0.082572,0.191464,7.765833,0.092891,1100579.31,1100579.31,0.082572,0.099508,0.114728,0.62,0.38,0.017246,0.093075,0.997694,0.519007,0.016541,0.58477,0.092308,0.029786,0.189351,0.109616,0.092891,0.964212,0.062322,1.102403,0.102403,-0.177435,-0.094576,0.275736,3.626656,0.114835,11.844542,0.486123,2.057094,0.011985,83.43634,1.188502,1.327518,0.753285,0
4208,3.344199,2.958878,1.202686,32768293.6,-155.528217,0.199155,-88.023883,0.228877,0.25736,1.29681,0.29681,0.003535,0.00516,0.072321,0.096305,1.539072,0.09445,4918800.72,4473199.443,0.079576,0.093454,0.114798,0.336867,0.663133,0.067923,0.075598,0.931538,0.208628,-0.000531,0.244108,0.091629,0.014836,0.109654,0.082598,0.105134,0.953365,0.046748,1.264975,0.264975,0.081795,-0.131508,0.278401,3.591943,0.090447,3.54224,0.784986,1.273909,0.049119,20.358556,3.952664,1.03798,0.96341,0
4210,2.121635,1.776562,0.168231,59679781.83,3.055741,-0.099588,-3.414595,0.360024,0.399353,1.562558,0.562558,0,0,0.03244,0.028723,2.735265,0.034282,4741992.86,4819785.61,0.032086,0.039433,0.051251,0.655678,0.344322,0.029648,0.042796,1.008887,0.337248,0.020482,0.635309,0.042981,0.020861,0.093921,0.062587,0.035978,1.10837,-0.069937,1.045469,0.045469,-0.376567,0.034901,0.865574,1.155303,0.242333,8.464373,1.489948,0.671164,0.015646,63.913861,2.170816,1.950604,0.512662,0
4211,1.065155,0.576728,0.01282,14847169.32,6.061368,-0.0992,-220.81747,0.903938,0.904342,10.409903,9.409903,0,0,0.002483,0.002157,4.570258,0.021616,620502.17,626875.377,0.002461,0.01829,0.032524,0.115662,0.884338,0.013272,0.00341,0.986606,0.053152,0.000667,0.075687,0.003516,0.025275,0.00496,0.004042,0.022381,0.233979,-0.147254,1.737171,0.737171,-0.510243,-0.126101,0.57785,1.730552,0.725029,52.54681,1.581134,0.632458,0.000746,1340.300218,16.384514,1.642167,0.608951,1
4212,22.653264,22.653264,1.455825,51927596.06,-50.159024,9.8401,-46.472194,0.044086,0.044086,1.046119,0.046119,0.000106,0.000106,0.411822,0.422659,116.85508,0.440558,25470076.55,22512435.44,0.46715,0.43077,0.628908,0.873847,0.126153,0.640122,0.583142,0.359878,0.239031,-0.012896,0.226135,1.872769,0.037133152,0.651943,0.646858,0.440558,1.06976,0.599312,1.80675,0.80675,-0.366676,0.741978,0.081617,12.252375,0,11.278146,1.379698,0.724796,0.00499,200.388839,200.388839,1.384688,0.722184,0
4213,1.231678,1.230858,0.018565,20976673.3,6.509519,0.009437,1.908028,0.608704,0.671316,2.555613,1.555613,0.121193,0.41987,0.011625,0.012998,0.047307,0.022697,2915043.78,1712627.274,0.01786,0.026108,0.040062,0.083789,0.916211,0.004825,0.004237,1.001413,0.073744,0.001309,0.076707,0.007264,0.003267,0.023639,0.008521,0.022697,0.994342,0.002498,1.04274,0.04274,-0.048557,0.218885,0.294878,3.39123,0.000217,203.511071,0.325995,3.067529,0.08957,11.164449,6.61727,0.477115,2.095931,0
4214,3.450742,2.679668,0.426028,106738822.5,-352.519792,-0.266284,212.988904,0.295656,0.30031,1.41976,0.41976,0.065064,0.081092,0.097047,0.11439,0.771965,0.138222,19195358.37,17143282.8,0.108701,0.118981,0.164676,0.223896,0.776104,0.150956,0.138953,0.90023,0.086329,-0.00044,0.107672,0.176047,0.009986,0.19425,0.155146,0.138222,0.7281,-0.093737,1.349201,0.349201,0.048982,0.139302,0.583458,1.713919,0.271434,6.667974,1.214732,0.823227,0.179999,5.555586,4.705087,1.427268,0.700639,0
4216,3.714739,3.714739,1.122115,20993233.59,-227.500524,0.216031,166.389834,0.22102,0.228065,1.283729,0.283729,0,0,-0.065283,-0.079863,-0.442816,-0.084175,-2284139.39,-2284139.39,-0.065283,-0.075247,-0.084421,0.573274,0.426726,-0.060008,-0.063863,1.100839,0.633109,0.000279,0.653933,-0.059096,0.011755,0.063021,-0.063584,-0.084175,0.879871,0.046504,1.014785,0.014785,-0.085131,0.008524,0.531572,1.881211,0,4.139894,0.799653,1.250542,0.14422,6.933834,5.736917,0.973963,1.026733,0
4217,7.905768,7.735939,7.204348,29135510.79,513.158457,-7.039375,516.637751,0.115092,0.117765,1.130061,0.130061,0,0,-0.804109,-0.882017,-61.058489,-0.906921,-29499191,-29476707.63,-0.804721,-0.908693,-0.625669,0.419775,0.580225,-3.026398,-3.282582,4.016838,1.296084,-0.006414,3.388181,-0.82781,0.016854,-3.214457,-3.2915,-0.906921,1.061009,-3.313816,0.524406,-0.475594,-0.516344,-0.453218,0.136307,7.336376,0.079948,0.294857,3.721675,0.268696,0.053761,18.600753,2.713261,4.090235,0.244485,0
4218,37.502308,36.434166,20.770939,14174951.66,-221.544785,-1.002381,-47.886086,0.023339,0.024442,1.023897,0.023897,2.00E-05,2.30E-05,-0.076592,-0.088138,-1.5354,-0.078922,-1800886.6,-1277807.185,-0.108145,-0.078421,-0.106525,0.823581,0.176419,-0.202633,-0.174294,1.464916,1.080529,0.001104,1.260825,-0.170912,0.010395,-0.148304,-0.244538,-0.078922,1.268631,-0.052856,0.926851,-0.073149,-0.245842,-0.075976,0.187951,5.320546,0.056324,0.913023,1.977516,0.505685,0.113517,8.809261,3.525038,2.261201,0.442243,0
4219,2.314895,1.653352,0.462532,68608835.37,-41.994803,-0.37835,108.003804,0.157167,0.157167,1.186475,0.186475,0,0,0.01991,0.056238,0.052477,0.024276,7676067.59,6634849.006,0.023121,0.023623,0.027757,0.143097,0.856903,0.069207,0.017418,0.936756,0.057128,-0.000469,0.068638,0.021773,0.000334,0.074924,0.019683,0.024276,0.546994,-0.050621,1.023959,0.023959,-0.314784,0.014337,0.006405,156.132741,0.088511,16.159088,0.309722,3.228701,0.331919,3.012785,1.846476,0.851294,1.174682,0
4220,13.348231,11.701813,9.065623,261523639.8,-1346.253077,-0.555825,578.360112,0.071231,0.071233,1.076694,0.076694,0,0,0.067568,0.071135,1.814037,0.072823,27401379.34,20095261.49,0.092159,0.07275,0.165175,0.438987,0.561013,0.370779,0.280414,0.674492,0.120343,-0.000284,0.13319,0.550797,-0.02655,0.394285,0.382081,0.074458,0.812074,-0.164145,4.963492,3.963492,-0.067716,1.729918,0.538111,1.858352,0.486216,0.373519,3.941965,0.253681,0.15458,6.46915,4.903292,4.14591,0.241202,0
4221,6.345107,4.270207,2.503326,68870273.22,64.496854,0.218343,-19.959569,0.124326,0.124326,1.141978,0.141978,0,0,-0.068821,-0.085517,-0.399905,-0.077039,-9090786.37,-7101540.758,-0.087718,-0.078592,-0.096457,0.364834,0.635166,-0.299876,-0.234257,1.340477,0.545213,-0.004723,0.69538,-0.225378,0.003619,-0.239826,-0.304598,-0.077039,1.538472,0.094263,0.928471,-0.071529,-0.055721,-0.099215,0.490921,2.036986,0.895775,0.925297,2.739306,0.365056,0.585782,1.70712,1.363952,3.47247,0.287979,0
4222,0.790247,0.790247,0.152607,-3419291.61,-48.636565,-1.459667,-39.920078,0.206291,0.666781,1.259907,0.259907,0,0,-0.367123,-2.298273,-4.84798,-0.472045,-28990396.79,-29010453.53,-0.366864,-0.4167,-0.488041,0.23906,0.76094,-0.990838,-0.936,1.994109,0.839692,0.018844,1.221936,-0.471715,0.00626,-0.604484,-0.916508,-0.446612,1.00737,-0.752255,1.118363,0.118363,-0.085915,-0.290711,0.127248,7.858697,0,12.714905,0.407262,2.45542,0.19307,5.179468,0.478249,2.498222,0.400285,0
4223,1.36235,1.36222,0.356954,48859312.13,13.399155,0.221274,10.601464,0.580173,0.706154,2.381932,1.381932,0.00538,0.010845,0.140792,0.163508,36.10187,0.306627,37710408.33,32458711.09,0.16162,0.203458,0.45152,0.08578,0.91422,0.045871,0.039544,0.956116,0.008534,0.003705,0.039143,0.048189,0.001818,0.053162,0.049647,0.306268,1.047473,0.039281,1.428978,0.428978,-0.384773,0.404126,0.083982,11.907269,2.30E-05,15.780983,0.241848,4.134825,0.001095,912.953609,15.305273,0.307185,3.255365,0
4225,1.388989,0.786413,0.097907,48534453.64,-4.488224,0.02663,1.008104,0.44401,0.516334,1.798595,0.798595,0.145351,0.695616,-0.038244,-0.097809,-0.156013,-0.085388,-14792980,-13862161.42,-0.041432,-0.055785,-0.0604,0.135273,0.864727,-0.179569,-0.167048,1.235972,0.143052,0.032481,0.285657,-0.154962,0.05813,-0.058247,-0.145784,-0.082177,0.772359,0.032745,0.905823,-0.094177,-0.179065,-0.058054,0.667366,1.498427,0.740932,8.306507,1.707911,0.585511,1.070734,0.933939,0.552257,3.518663,0.284199,0
4226,2.265748,1.406157,0.085782,225097495.3,-4.78811,0.049495,-1.374834,0.350832,0.352116,1.540433,0.540433,0.002094,0.00308,0.024,0.046199,0.197403,0.05635,30654807.09,15399138.57,0.06024,0.036893,0.093785,0.14873,0.85127,0.049459,0.025289,0.951417,0.060311,-0.008697,0.093003,0.053313,0.001925,0.063028,0.041644,0.070635,0.804277,0.011958,1.026785,0.026785,0.020861,0.033575,0.259619,3.851794,0.207669,48.253294,0.547382,1.826877,0.128107,7.806002,6.948153,0.691305,1.446539,0
4227,2.028154,0.838625,0.037147,23039348.17,26.170938,-0.169615,-11.941514,0.319699,0.319699,1.469939,0.469939,0,0,0.089261,0.130659,0.26228,0.124533,8329851.69,6174101.892,0.118841,0.122235,0.179273,0.339599,0.660401,0.155831,0.144084,0.844169,0.134972,0.007723,0.176197,0.23236,0.005233,0.264867,0.202115,0.124533,1.120652,-0.092223,1.142247,0.142247,0.480378,0.295248,0.403357,2.479194,0.646767,49.511064,1.102741,0.906831,0.54935,1.820333,1.672321,1.700712,0.587989,0
4228,2.410858,2.136737,0.306649,119957144.7,-26.139107,-0.10151,27.702696,0.40058,0.400679,1.668278,0.668278,0,0,0.028145,0.030663,4.065451,0.049402,8143644.93,6053714.444,0.038368,0.046953,0.065629,0.214526,0.785474,0.090987,0.067706,0.922913,0.064362,-0.003356,0.06347,0.107287,0.07118,0.090626,0.087724,0.049402,0.168235,-0.092972,1.051969,0.051969,-0.156473,0.038945,1.414499,0.706964,0.251065,3.560528,2.208086,0.452881,0.016654,60.045497,12.766195,2.286418,0.437365,0
4229,6.635819,6.635819,2.08267,67900976.31,-622.66559,1.884619,-360.947161,0.131014,0.143565,1.150766,0.150766,0,0,0.37528,0.432449,14.305849,0.432646,39170011.83,34518454.63,0.425943,0.431859,0.567015,0.329171,0.670829,0.20446,0.181605,0.808129,0.082773,-0.00033,0.129422,0.257516,0.004813,0.21585,0.205747,0.394454,0.975993,0.119268,1.374473,0.374473,-0.055882,0.385662,0.164345,6.084773,0,7.587171,0.419947,2.381255,0.012694,78.774331,15.849569,0.48304,2.070222,0
4230,1.462784,1.462784,0.305105,10023902.85,-0.265096,-0.21947,-20.237451,0.612249,0.612249,2.578973,1.578973,0,0,0.002743,-0.004352,-0.238022,-0.010051,-62270.23,-28890.64824,-0.00176,0.004799,-0.004599,0.227992,0.772008,-0.007432,-0.003448,1.027574,0.226241,0.005875,0.235734,-0.007375,0.006223,0.322211,-0.001557,-0.010051,0.893768,-0.118894,1.026833,0.026833,-0.072317,0.005257,0.261146,3.829269,0,6.050153,0.792437,1.26193,0.014487,69.026007,10.824111,0.884823,1.130169,0
4231,1.308475,1.024446,0.652563,6120483.68,10.887488,0.813504,12.707991,0.289648,0.311772,1.407752,0.407752,0.138981,2.12418,0.099421,0.385295,0.131774,0.124191,13828552.01,11014545.49,0.121959,0.108243,0.156579,0.397502,0.602498,0.162597,0.122479,0.848674,0.14086,0.015552,0.194602,0.192911,0.034958,0.234461,0.169321,0.125432,0.954263,0.197634,1.143422,0.143422,0.39793,0.102738,0.042579,23.485691,0.069002,6.307774,0.317883,3.145816,0.929457,1.075897,0.934178,1.388342,0.720284,0
4232,1.780755,0.79285,0.38979,12515380.58,-1.244064,-0.001108,-0.026393,0.279507,0.29989,1.387938,0.387938,0,0,-0.015091,-0.053886,-0.063122,-0.037226,-836936.72,-852748.4396,-0.014593,-0.016171,-0.019885,0.227669,0.772331,-0.184324,-0.139924,1.203571,0.267533,0.061197,0.39979,-0.117163,0.003649,0.087502,-0.076133,-0.037089,0.835,-0.001615,0.96411,-0.03589,-0.047856,-0.060419,0.080575,12.410803,1.440533,1.759389,2.596642,0.385113,2.216716,0.451118,0.381636,5.216938,0.191683,0
4233,1.680755,1.653258,1.391898,20936378.83,-5.471233,1.025355,13.161164,0.644908,0.672796,2.816169,1.816169,0.396954,0.835062,-0.153444,-0.268389,-3.286017,-0.522334,-13109182.03,-11729448.08,-0.175261,-0.26059,-0.310362,0.491985,0.508015,0.016749,-0.106389,0.996507,0.139621,0.018374,0.357244,-0.13742,0.131072,-0.07756,-0.100529,-0.522334,0.958618,0.241826,0.656886,-0.343114,-0.116875,0.436722,0.060897,16.421298,0.006485,3.046244,0.396399,2.522711,0.032376,30.886787,5.643375,0.573598,1.743381,0
4234,1.026755,0.872408,0.4939,3037886.66,-21.733413,0.051356,-6.342028,0.464279,0.541159,1.866642,0.866642,0.079354,4.127931,0.059985,0.147617,0.302279,0.11829,19982952.61,16452705.83,0.073582,0.102871,0.13669,0.329361,0.670639,0.092107,0.079792,0.919262,0.156884,-0.004263,0.226649,0.108007,0.001335,0.147148,0.09265,0.11829,0.9272,0.027036,1.089282,0.089282,0.172339,0.007103,0.023496,42.559817,0.081256,3.845942,0.540537,1.850013,0.263969,3.788324,1.39158,1.259144,0.79419,0
4235,5.1524,3.58992,0.494063,94038720.24,123.142296,0.403714,56.589903,0.215089,0.233465,1.274029,0.274029,0.110344,0.199131,0.093181,0.152222,1.038314,0.117645,19895278.1,17907529.67,0.103431,0.105616,0.130756,0.493193,0.506807,0.152541,0.143929,0.87317,0.16956,0.001309,0.353507,0.185868,0.004182,0.194441,0.161214,0.117805,1.071076,0.074086,1.136753,0.136753,0.146256,0.164117,0.376044,2.65926,0.286731,11.029538,0.945519,1.05762,0.138618,7.214083,1.630942,1.558662,0.641576,0
4236,2.157951,1.390257,0.120753,19703058.04,37.833066,-0.14707,-15.320605,0.455441,0.455441,1.836349,0.836349,0.024986,0.027298,0.137507,0.139885,4.906616,0.244729,6179635.91,5275817.097,0.160338,0.204418,0.32649,0.437494,0.562506,0.126992,0.11206,0.949474,0.138073,0.003564,0.361994,0.141977,0.01604,0.143783,0.134821,0.244729,1.187568,-0.054596,1.358303,0.358303,0.044509,0.377978,0.394526,2.534688,0.284989,22.308106,0.80109,1.2483,0.022839,43.785473,25.145857,0.840858,1.189262,0
4237,8.533657,1.387233,0.006526,86432615.29,9.275757,-0.035466,-2.137096,0.130971,0.130996,1.15071,0.15071,0.021883,0.023139,0.014327,0.013109,1.262619,0.014357,1766060.69,1438528.387,0.017168,0.015951,0.019546,0.458665,0.541335,0.037849,0.084315,0.962151,0.212907,0.012508,0.282957,0.125578,0.135651,0.180855,0.116021,0.014357,0.425636,-0.026731,1.014566,0.014566,0.133092,0.072925,0.972712,1.028054,5.386305,203.319781,6.431871,0.155476,0.066778,14.974947,3.06672,6.757953,0.147974,0
4238,1.323064,1.102712,0.026495,27436448.27,35.000982,-0.50035,-64.003693,0.448522,0.526394,1.81331,0.81331,0.009949,0.038724,0.096699,0.159081,0.375255,0.169066,23237443.85,18400382.83,0.121209,0.125272,0.247404,0.189634,0.810366,0.096224,0.068463,0.903334,0.055233,0.002543,0.086807,0.096369,0.003134,0.102385,0.089003,0.169066,0.540314,-0.162753,1.324108,0.324108,0.815838,0.594504,0.129545,7.719324,0.071676,116.032987,0.430363,2.32362,0.182443,5.481176,3.29023,0.734293,1.361854,0
4240,5.501174,5.254741,0.005771,34318918.74,-414.208335,0.599601,-665.825329,0.179203,0.179266,1.218328,0.218328,0.02687,0.032165,0.056923,0.066264,3.4129,0.069522,2843991.71,2772651.273,0.058391,0.067487,0.071651,0.594298,0.405702,0.161305,0.316561,1.048108,0.568112,-0.000782,0.605221,0.321197,0.032264,0.348137,0.323924,0.069522,1.466401,0.520696,1.074717,0.074717,1.554918,0.180566,0.045784,21.841678,0.214004,199.553899,4.777246,0.209326,0.092754,10.781189,1.298257,5.54751,0.180261,0
4243,2.985814,0.912563,0.334667,5882197.23,-8.929781,0.054311,2.788137,0.321797,0.321797,1.474486,0.474486,0.029136,0.034001,-0.038563,-0.049369,-1.611214,-0.065518,-515244.09,-392660.4209,-0.052435,-0.055204,-0.07379,0.272836,0.727164,-0.039469,-0.029383,1.053466,0.14152,0.003883,0.295734,-0.037692,0.023776,-0.026418,-0.034673,-0.065518,1.227031,0.010826,0.93851,-0.06149,0.036971,-0.042829,0.081481,12.272831,0.413263,14.990379,0.595165,1.680205,0.018236,54.835704,15.131214,0.661254,1.512278,0
4244,1.806387,1.806387,0.338906,8207618.1,-101.630072,-0.682001,1371.894194,0.523556,0.539953,2.098882,1.098882,0,0,0.026923,0.028743,1.175343,0.057055,514232.92,523312.3322,0.026451,0.056508,0.057149,0.078061,0.921939,-0.000335,0.007988,1.001578,0.048613,-7.60E-05,0.078502,0.007846,0.000692,0.012361,0.007773,0.057055,1.164763,-0.104928,1.060507,0.060507,-0.222043,0.580185,0.005442,183.765955,0,19.178536,0.277918,3.598183,0.006796,147.135995,62.721207,0.293862,3.402962,0
4245,3.423728,3.289806,0.605569,3112008.27,70.198474,0.525277,63.224875,0.26376,0.263814,1.358252,0.358252,0,0,0.179286,0.196109,5.166102,0.24054,748832.39,874552.4733,0.153828,0.240165,0.237502,0.472216,0.527784,0.098651,0.115526,0.941551,0.253916,0.001429,0.364945,0.110805,0.043532,0.127918,0.100348,0.24054,1.128494,0.09038,1.316724,0.316724,-0.484171,0.029888,0.432243,2.313511,0.023043,9.597402,0.589091,1.697532,0.022362,44.717986,15.810226,0.652341,1.532941,0
4246,2.958629,2.517045,0.67594,51486410.86,31.990314,0.102999,10.413412,0.304237,0.304633,1.437271,0.437271,0.020849,0.026135,0.065875,0.073587,0.527668,0.090565,8317626.85,5907774.502,0.091578,0.084655,0.162484,0.361881,0.638119,0.089525,0.070926,0.921152,0.223886,0.003222,0.277284,0.109085,0.001198,0.114868,0.103079,0.090565,1.064215,0.033554,1.692276,0.692276,1.347251,0.678223,0.393687,2.540088,0.143855,4.541288,0.963837,1.03752,0.134414,7.439722,6.182114,1.125594,0.88842,0
4247,2.607127,2.426791,0.403499,16980565.52,9.46842,0.503891,8.042413,0.2376,0.266359,1.311648,0.311648,0.005667,0.011592,0.129105,0.188269,0.728916,0.150172,6268003.09,5798522.055,0.138375,0.168381,0.20954,0.40465,0.59535,0.113253,0.110872,0.886747,0.186075,0.014152,0.280303,0.136868,0.000638,0.160235,0.134001,0.150172,1.102701,0.11382,1.376155,0.376155,0.260041,0.255355,0.420957,2.375542,0.040735,10.971738,0.588904,1.69807,0.152106,6.574383,2.635122,0.968393,1.032639,0
4248,5.044661,2.541218,0.651121,41613757.11,18.038168,-0.691631,-31.119199,0.176425,0.176425,1.214218,0.214218,0.008521,0.010333,0.038639,0.040824,3.211035,0.042347,4124706.69,2243203.025,0.067892,0.040152,0.08385,0.341886,0.658114,0.097052,0.078345,0.934576,0.210561,0.008455,0.255478,0.157682,0.017155,0.168872,0.152512,0.042399,0.957057,-0.263112,1.044219,0.044219,-0.194128,0.232191,0.226983,4.405614,0.952365,4.037125,1.919101,0.521077,0.024399,40.985936,3.055283,2.246403,0.445156,0
4249,32.251562,6.096107,0.896164,166349112,-526.88085,3.218118,-117.969402,0.02939,0.030834,1.03028,0.03028,0.012316,0.022403,0.219588,0.394702,0.716551,0.226723,76505681.18,67630944.81,0.248465,0.223451,0.259963,0.796977,0.203023,0.618916,0.544886,0.502633,0.257785,-0.001168,0.289779,1.250779,0.000867,0.69987,0.61522,0.226723,0.950283,0.137749,1.058982,0.058982,-0.064928,-0.103443,0.050258,19.897347,1.11956,26.069177,1.380499,0.724376,0.760429,1.315047,0.912757,2.47608,0.403864,0
4250,3.685153,2.173682,1.398762,34922539.67,-469.518704,0.368515,-504.039601,0.227062,0.230276,1.293764,0.293764,0.058714,0.100394,0.056228,0.085511,0.216879,0.072915,4464573.54,4089688.895,0.061395,0.068475,0.075763,0.462328,0.537672,0.146574,0.195178,1.031582,0.358599,-0.000453,0.435332,0.21898,0.03755,0.32812,0.212616,0.072915,1.341586,0.228248,1.07865,0.07865,0.163125,0.174431,0.389195,2.569406,0.936165,1.15426,2.282486,0.438119,0.899939,1.111187,0.84701,3.463109,0.288758,0
4251,2.040232,1.700752,1.08026,36448901.84,-16.628586,0.355177,-30.899327,0.334291,0.336079,1.502157,0.502157,0.002536,0.004891,0.042198,0.06782,0.92193,0.069131,6697379.52,4573267.984,0.063573,0.063227,0.098936,0.815975,0.184025,0.050435,0.053426,0.951764,0.078499,-0.004438,0.738176,0.08484,0.012196,0.099676,0.073802,0.082627,1.104717,0.137138,1.079041,0.079041,-0.104815,0.267094,0.208535,4.795354,0.131078,2.397491,0.787761,1.269421,0.05795,17.256329,2.679965,1.1609,0.861401,0
4252,0.641884,0.641884,0.072018,-251310187.4,5.374294,-0.667163,-16.941396,0.521272,0.521272,2.08887,1.08887,0.100257,-0.318332,0.078236,0.199127,7.045458,0.124933,148521989.1,110201310.4,0.099034,0.094588,0.192089,0.308878136,0.691468656,0.715513,0.536672,0.308905,0.146569,0.16535,0.311919,0.06469504,-0.007449,0.955064,0.888641,0.127736,4.082289,-2.801265,1.124548,0.124548,15.602426,-0.121302,0.428366,2.334451,0,3.30701,2.695122,0.371041,0.076173,13.12805,0.159287,8.973099,0.111444,0
4253,2.309713,1.726649,1.011742,27584635.71,79.95122,1.875521,116.484739,0.212973,0.237936,1.270605,0.270605,0.02783,0.090328,0.21381,0.479106,0.463977,0.267772,27112463,23601886.22,0.245157,0.255104,0.33546,0.436829,0.563171,0.280179,0.255545,0.730171,0.118232,0.003718,0.157811,0.407161,-0.001436,0.35763,0.297274,0.267772,1.196196,0.433112,1.365695,0.365695,0.273174,0.22262,0.145021,6.89555,0.134647,4.280077,0.53338,1.874836,0.550772,1.815632,1.472304,1.212588,0.824683,0
4254,2.943765,2.943765,0.943145,11540686.73,13.476896,0.074987,4.301117,0.270943,0.271626,1.371634,0.371634,0,0,0.059325,0.068457,0.278487,0.074893,1395035.64,1292395.297,0.063661,0.069439,0.101722,0.399233,0.600767,0.073578,0.068726,0.946064,0.278343,0.005946,0.339123,0.078929,0.003939,0.137802,0.08013,0.074893,0.989252,0.025573,1.395006,0.395006,-0.127765,0.414021,0.334885,2.986096,0,3.109023,1.003923,0.996092,0.246784,4.052131,3.925112,1.258693,0.794475,0
4255,12.5011,12.360879,2.983057,146387994.5,-419.109321,6.714545,-1093.191599,0.078064,0.078142,1.084674,0.084674,0,0,0.178303,0.183199,29.634339,0.19392,32765266.79,29080602.64,0.200955,0.1934,0.23378,0.398254,0.601746,0.279269,0.256616,0.726501,0.114054,-0.000688,0.165724,0.376732,-0.045439,0.30164,0.288442,0.1945,1.460843,0.752364,1.156397,0.156397,-0.213933,0.151815,0.11068,9.035064,0.015712,2.991762,1.400747,0.713905,0.008659,115.481248,28.89454,1.435356,0.696691,0
4256,9.259616,0.334836,0.265085,145721963.4,189.172311,-1.725676,163.349571,0.106205,0.106272,1.118825,0.118825,0,0,-0.228105,-0.230809,-14.416927,-0.253954,-35258521.83,-37906489.96,-0.212249,-0.255209,-0.210713,-7.868399,8.868399,-9.813538,-10.43172,10.813538,1.802781,-0.051564,1.931017,-0.898475,0.010517,-9.533909,-9.754574,-0.253954,1.03,-8.423037,0.797477,-0.202523,-0.051824,-0.168904,0,88.751197,43.561907,0.77287,45.196242,0.022126,0.723574,1.382028,1.312389,45.958211,0.021759,0
